price,Комиссия,count_room,built_house,balcony,Наличие мебели,Музеи,Салоны красоты косметических услуг,Рестораны / кафе быстрого питания,Продовольственные магазины,"Городские парки развлечений, аттракционов",Аптеки по продаже лекарств,"Маммологические центры, больницы, клиники, поликлиники","Фитнес-клубы, центры, залы",repair_flat_Дизайнерский,repair_flat_Евроремонт,repair_flat_Косметический,view_outside_Во двор,view_outside_На улицу,view_outside_На улицу и двор,type_house_Блочный,type_house_Кирпичный,type_house_Монолитно кирпичный,type_house_Монолитный,type_house_Панельный,parking_Наземная,parking_Открытая,parking_Подземная,circle_3 Транспортное,circle_Бульварное,circle_В пределах МКАД,circle_За МКАД,circle_Садовое,budget,coef_bern,coef_migrant,coef_people_prirost,coef_children,coef_year_people,coef_plotnost_people,coef_bacalavr_degree,coef_russian_people,coef_green_zone,coef_life_house,coef_happy_house,coef_ecology,square_log,metro_time_log,floor_log,azdist_log,mpa
65000.0,50.0,2.0,1953.0,0.0,1.0,1.0,73.0,29.0,40.0,1.0,46.0,6.0,16.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,42138.27272727273,7.125,-2.1,-1.25,5.021666666666667,41.4,7692.27,63.91,90.89,0.818608346585624,85.0,97.0,1.0,55.0,1.791759469228055,1.0986122886681098,7.079324071158019,55841.84375
