price,Комиссия,count_room,built_house,balcony,Наличие мебели,Музеи,Салоны красоты косметических услуг,Рестораны / кафе быстрого питания,Продовольственные магазины,"Городские парки развлечений, аттракционов",Аптеки по продаже лекарств,"Маммологические центры, больницы, клиники, поликлиники","Фитнес-клубы, центры, залы",repair_flat_Дизайнерский,repair_flat_Евроремонт,repair_flat_Косметический,view_outside_Во двор,view_outside_На улицу,view_outside_На улицу и двор,type_house_Блочный,type_house_Кирпичный,type_house_Монолитно кирпичный,type_house_Монолитный,type_house_Панельный,parking_Наземная,parking_Открытая,parking_Подземная,circle_3 Транспортное,circle_Бульварное,circle_В пределах МКАД,circle_За МКАД,circle_Садовое,budget,coef_bern,coef_migrant,coef_people_prirost,coef_children,coef_year_people,coef_plotnost_people,coef_bacalavr_degree,coef_russian_people,coef_green_zone,coef_life_house,coef_happy_house,coef_ecology,square_log,metro_time_log,floor_log,azdist_log,mpa
55000.0,50,2,1996.0,0,1.0,0.0,38.0,29.0,41.0,0.0,57.0,1.0,5.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,93498.90909090907,8.325,11.56,-2.125,5.158333333333333,42.8,10854.9,43.21,91.16,3.99904202132769,68.0,14.0,39.0,39.99999999999998,3.075928815548268,1.0986122886681098,6.393141002437903,29320.499999999985
56400.0,0,1,1969.0,1,1.0,0.0,38.0,29.0,41.0,0.0,57.0,1.0,5.0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,93498.90909090907,8.325,11.56,-2.125,5.158333333333333,42.8,10854.9,43.21,91.16,3.99904202132769,68.0,14.0,39.0,38.49999999999999,2.302585092994046,1.791759469228055,6.646681100591437,28220.981249999997
55000.0,50,1,1996.0,0,1.0,0.0,38.0,29.0,41.0,0.0,57.0,1.0,5.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,93498.90909090907,8.325,11.56,-2.125,5.158333333333333,42.8,10854.9,43.21,91.16,3.99904202132769,68.0,14.0,39.0,39.99999999999998,2.302585092994046,3.4339872044851463,6.393141002437903,29320.499999999985
60000.0,10,2,2004.0,1,1.0,0.0,38.0,29.0,41.0,0.0,57.0,1.0,5.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,93498.90909090907,8.325,11.56,-2.125,5.158333333333333,42.8,10854.9,43.21,91.16,3.99904202132769,68.0,14.0,39.0,54.00000000000001,2.4849066497880004,1.0986122886681098,6.800599202320718,39582.67500000001
55000.0,50,1,1996.0,0,1.0,0.0,38.0,29.0,41.0,0.0,57.0,1.0,5.0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,93498.90909090907,8.325,11.56,-2.125,5.158333333333333,42.8,10854.9,43.21,91.16,3.99904202132769,68.0,14.0,39.0,39.99999999999998,2.3350522831315472,1.0986122886681098,6.393141002437903,29320.499999999985
55000.0,50,2,1968.0,0,1.0,0.0,38.0,29.0,41.0,0.0,57.0,1.0,5.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,93498.90909090907,8.325,11.56,-2.125,5.158333333333333,42.8,10854.9,43.21,91.16,3.99904202132769,68.0,14.0,39.0,45.000000000000014,0.9820784724121582,1.3862943611198906,6.679505443327299,32985.562500000015
55000.0,50,1,1996.0,0,1.0,0.0,38.0,29.0,41.0,0.0,57.0,1.0,5.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,93498.90909090907,8.325,11.56,-2.125,5.158333333333333,42.8,10854.9,43.21,91.16,3.99904202132769,68.0,14.0,39.0,37.99999999999999,2.6152036507358583,2.5649493574615367,6.393141002437903,27854.474999999995
55000.0,0,1,1996.0,0,1.0,0.0,38.0,29.0,41.0,0.0,57.0,1.0,5.0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,93498.90909090907,8.325,11.56,-2.125,5.158333333333333,42.8,10854.9,43.21,91.16,3.99904202132769,68.0,14.0,39.0,30.000000000000004,2.6152036507358583,1.3862943611198906,6.393141002437903,21990.375000000004
53000.0,0,1,2003.0,1,1.0,0.0,38.0,29.0,41.0,0.0,57.0,1.0,5.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,93498.90909090907,8.325,11.56,-2.125,5.158333333333333,42.8,10854.9,43.21,91.16,3.99904202132769,68.0,14.0,39.0,48.800000000000004,2.525728644308256,1.3862943611198906,6.736391008921415,35771.01
60000.0,0,1,1996.0,0,1.0,0.0,38.0,29.0,41.0,0.0,57.0,1.0,5.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,93498.90909090907,8.325,11.56,-2.125,5.158333333333333,42.8,10854.9,43.21,91.16,3.99904202132769,68.0,14.0,39.0,38.99999999999999,3.4553698605505483,2.3978952727983707,6.393141002437903,28587.487499999996
60000.0,50,1,1996.0,0,1.0,0.0,38.0,29.0,41.0,0.0,57.0,1.0,5.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,93498.90909090907,8.325,11.56,-2.125,5.158333333333333,42.8,10854.9,43.21,91.16,3.99904202132769,68.0,14.0,39.0,39.99999999999998,2.6152036507358583,2.3978952727983707,6.393141002437903,29320.499999999985
65000.0,60,3,1970.0,2,1.0,0.0,38.0,29.0,41.0,0.0,57.0,1.0,5.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,93498.90909090907,8.325,11.56,-2.125,5.158333333333333,42.8,10854.9,43.21,91.16,3.99904202132769,68.0,14.0,39.0,78.0,2.1400661634962708,0.6931471805599453,6.791877112177736,57174.975000000006
80000.0,50,1,1996.0,0,1.0,0.0,38.0,29.0,41.0,0.0,57.0,1.0,5.0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,93498.90909090907,8.325,11.56,-2.125,5.158333333333333,42.8,10854.9,43.21,91.16,3.99904202132769,68.0,14.0,39.0,41.00000000000001,2.3350522831315472,1.6094379124341005,6.393141002437903,30053.512500000008
80000.0,50,1,1996.0,1,1.0,0.0,38.0,29.0,41.0,0.0,57.0,1.0,5.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,93498.90909090907,8.325,11.56,-2.125,5.158333333333333,42.8,10854.9,43.21,91.16,3.99904202132769,68.0,14.0,39.0,38.99999999999999,2.302585092994046,1.6094379124341005,6.393141002437903,28587.487499999996
79999.0,0,2,1996.0,0,1.0,0.0,38.0,29.0,41.0,0.0,57.0,1.0,5.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,93498.90909090907,8.325,11.56,-2.125,5.158333333333333,42.8,10854.9,43.21,91.16,3.99904202132769,68.0,14.0,39.0,36.0,2.4570214462984645,1.0986122886681098,6.393141002437903,26388.45
90000.0,0,2,1996.0,0,1.0,0.0,38.0,29.0,41.0,0.0,57.0,1.0,5.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,93498.90909090907,8.325,11.56,-2.125,5.158333333333333,42.8,10854.9,43.21,91.16,3.99904202132769,68.0,14.0,39.0,59.999999999999986,2.427454075039915,1.6094379124341005,6.393141002437903,43980.74999999999
100000.0,0,3,2005.0,2,1.0,0.0,38.0,29.0,41.0,0.0,57.0,1.0,5.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,93498.90909090907,8.325,11.56,-2.125,5.158333333333333,42.8,10854.9,43.21,91.16,3.99904202132769,68.0,14.0,39.0,95.0,2.995732273553991,2.3978952727983707,6.632279281309297,69636.1875
35000.0,50,1,1970.0,1,1.0,1.0,45.0,35.0,60.0,0.0,55.0,1.0,7.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,32211.454545454544,8.225,8.533333333333333,-0.95,5.401666666666666,41.5,17705.24,38.4,93.29,2.7916449887043,78.0,32.0,43.0,34.99999999999998,3.075928815548268,1.6094379124341005,6.906425306297225,27674.71874999998
40000.0,50,1,2019.0,0,1.0,1.0,45.0,35.0,60.0,0.0,55.0,1.0,7.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,32211.454545454544,8.225,8.533333333333333,-0.95,5.401666666666666,41.5,17705.24,38.4,93.29,2.7916449887043,78.0,32.0,43.0,30.5,2.8903717578961645,1.791759469228055,7.116201206726584,24116.540624999998
37000.0,80,1,1974.0,1,1.0,1.0,45.0,35.0,60.0,0.0,55.0,1.0,7.0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,32211.454545454544,8.225,8.533333333333333,-0.95,5.401666666666666,41.5,17705.24,38.4,93.29,2.7916449887043,78.0,32.0,43.0,34.99999999999998,3.4445761049641,1.791759469228055,6.912536446670518,27674.71874999998
38000.0,30,2,1971.0,1,1.0,1.0,45.0,35.0,60.0,0.0,55.0,1.0,7.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,32211.454545454544,8.225,8.533333333333333,-0.95,5.401666666666666,41.5,17705.24,38.4,93.29,2.7916449887043,78.0,32.0,43.0,45.000000000000014,3.044522437723423,1.9459101490553128,6.964425579584029,35581.78125000001
40000.0,60,2,1970.0,1,1.0,1.0,45.0,35.0,60.0,0.0,55.0,1.0,7.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,32211.454545454544,8.225,8.533333333333333,-0.95,5.401666666666666,41.5,17705.24,38.4,93.29,2.7916449887043,78.0,32.0,43.0,48.00000000000001,2.6858045921548905,1.3862943611198906,7.138456165728506,37953.9
40000.0,50,1,1972.0,1,1.0,1.0,45.0,35.0,60.0,0.0,55.0,1.0,7.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,32211.454545454544,8.225,8.533333333333333,-0.95,5.401666666666666,41.5,17705.24,38.4,93.29,2.7916449887043,78.0,32.0,43.0,36.599999999999994,2.995732273553991,2.302585092994046,7.139124707274972,28939.848749999994
47000.0,100,3,1965.0,1,1.0,1.0,45.0,35.0,60.0,0.0,55.0,1.0,7.0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,32211.454545454544,8.225,8.533333333333333,-0.95,5.401666666666666,41.5,17705.24,38.4,93.29,2.7916449887043,78.0,32.0,43.0,65.99999999999997,2.1598687907924505,2.079441541679836,7.114986858967823,52186.612499999974
42000.0,50,2,1969.0,1,1.0,1.0,45.0,35.0,60.0,0.0,55.0,1.0,7.0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,32211.454545454544,8.225,8.533333333333333,-0.95,5.401666666666666,41.5,17705.24,38.4,93.29,2.7916449887043,78.0,32.0,43.0,46.99999999999995,2.269028309465203,1.791759469228055,6.879164074083552,37163.19374999996
50000.0,50,2,1968.0,1,1.0,1.0,45.0,35.0,60.0,0.0,55.0,1.0,7.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,32211.454545454544,8.225,8.533333333333333,-0.95,5.401666666666666,41.5,17705.24,38.4,93.29,2.7916449887043,78.0,32.0,43.0,46.99999999999995,2.70805020110221,1.9459101490553128,7.1724703264826815,37163.19374999996
50000.0,40,3,1977.0,0,1.0,1.0,45.0,35.0,60.0,0.0,55.0,1.0,7.0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,32211.454545454544,8.225,8.533333333333333,-0.95,5.401666666666666,41.5,17705.24,38.4,93.29,2.7916449887043,78.0,32.0,43.0,61.00000000000001,2.7298116928837226,2.302585092994046,7.120744343855645,48233.08125
42000.0,70,1,1987.0,1,1.0,1.0,45.0,35.0,60.0,0.0,55.0,1.0,7.0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,32211.454545454544,8.225,8.533333333333333,-0.95,5.401666666666666,41.5,17705.24,38.4,93.29,2.7916449887043,78.0,32.0,43.0,36.99999999999998,2.302585092994046,2.079441541679836,7.001777998956848,29256.13124999998
42000.0,50,1,2012.0,1,1.0,1.0,45.0,35.0,60.0,0.0,55.0,1.0,7.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,32211.454545454544,8.225,8.533333333333333,-0.95,5.401666666666666,41.5,17705.24,38.4,93.29,2.7916449887043,78.0,32.0,43.0,39.99999999999998,2.813610696762703,2.6390573296152584,7.164141108138321,31628.24999999998
42000.0,50,2,1960.0,0,1.0,1.0,45.0,35.0,60.0,0.0,55.0,1.0,7.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,32211.454545454544,8.225,8.533333333333333,-0.95,5.401666666666666,41.5,17705.24,38.4,93.29,2.7916449887043,78.0,32.0,43.0,43.99999999999999,3.49650756146648,1.6094379124341005,6.961041914166304,34791.07499999999
43000.0,50,1,1967.0,0,1.0,1.0,45.0,35.0,60.0,0.0,55.0,1.0,7.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,32211.454545454544,8.225,8.533333333333333,-0.95,5.401666666666666,41.5,17705.24,38.4,93.29,2.7916449887043,78.0,32.0,43.0,32.999999999999986,3.012097627640255,1.3862943611198906,6.964425579584029,26093.306249999987
45000.0,50,2,1965.0,1,1.0,1.0,45.0,35.0,60.0,0.0,55.0,1.0,7.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,32211.454545454544,8.225,8.533333333333333,-0.95,5.401666666666666,41.5,17705.24,38.4,93.29,2.7916449887043,78.0,32.0,43.0,45.000000000000014,2.539236994333048,1.0986122886681098,7.142640604911308,35581.78125000001
45000.0,50,2,1971.0,1,1.0,1.0,45.0,35.0,60.0,0.0,55.0,1.0,7.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,32211.454545454544,8.225,8.533333333333333,-0.95,5.401666666666666,41.5,17705.24,38.4,93.29,2.7916449887043,78.0,32.0,43.0,49.199999999999996,1.897619859927532,1.9459101490553128,7.112315498616698,38902.7475
50000.0,50,3,1977.0,0,1.0,1.0,45.0,35.0,60.0,0.0,55.0,1.0,7.0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,32211.454545454544,8.225,8.533333333333333,-0.95,5.401666666666666,41.5,17705.24,38.4,93.29,2.7916449887043,78.0,32.0,43.0,64.99999999999999,2.9085390618516134,2.302585092994046,7.120744343855645,51395.906249999985
50000.0,80,2,1973.0,1,1.0,1.0,45.0,35.0,60.0,0.0,55.0,1.0,7.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,32211.454545454544,8.225,8.533333333333333,-0.95,5.401666666666666,41.5,17705.24,38.4,93.29,2.7916449887043,78.0,32.0,43.0,49.99999999999999,2.079441541679836,1.791759469228055,6.910799038166286,39535.31249999999
60000.0,50,2,2001.0,2,1.0,1.0,45.0,35.0,60.0,0.0,55.0,1.0,7.0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,32211.454545454544,8.225,8.533333333333333,-0.95,5.401666666666666,41.5,17705.24,38.4,93.29,2.7916449887043,78.0,32.0,43.0,59.999999999999986,2.9085390618516134,2.302585092994046,7.151014366165418,47442.374999999985
60000.0,30,2,2001.0,1,1.0,1.0,45.0,35.0,60.0,0.0,55.0,1.0,7.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,32211.454545454544,8.225,8.533333333333333,-0.95,5.401666666666666,41.5,17705.24,38.4,93.29,2.7916449887043,78.0,32.0,43.0,57.00000000000001,2.302585092994046,2.302585092994046,7.151014366165418,45070.256250000006
55000.0,75,3,1969.0,1,1.0,1.0,45.0,35.0,60.0,0.0,55.0,1.0,7.0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,32211.454545454544,8.225,8.533333333333333,-0.95,5.401666666666666,41.5,17705.24,38.4,93.29,2.7916449887043,78.0,32.0,43.0,59.999999999999986,3.4232849781261603,1.6094379124341005,6.848591323370655,47442.374999999985
55000.0,50,2,1973.0,0,1.0,1.0,45.0,35.0,60.0,0.0,55.0,1.0,7.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,32211.454545454544,8.225,8.533333333333333,-0.95,5.401666666666666,41.5,17705.24,38.4,93.29,2.7916449887043,78.0,32.0,43.0,48.99999999999999,2.0373166153791646,0.0,7.098222090835842,38744.60624999999
65000.0,50,3,1960.0,1,0.0,1.0,45.0,35.0,60.0,0.0,55.0,1.0,7.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,32211.454545454544,8.225,8.533333333333333,-0.95,5.401666666666666,41.5,17705.24,38.4,93.29,2.7916449887043,78.0,32.0,43.0,78.8,2.70805020110221,1.0986122886681098,7.087814483613964,62307.6525
40000.0,50,1,2013.0,0,1.0,0.0,45.0,4.0,15.0,0.0,42.0,0.0,3.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,33037.0,12.075,78.92666666666666,7.15,4.773333333333333,36.1,11339.61,36.63,92.85,3.35062536024821,28.0,0.0,,39.99999999999998,2.995732273553991,1.0986122886681098,7.671678155436376,22921.49999999999
40000.0,50,1,2019.0,1,1.0,0.0,45.0,4.0,15.0,0.0,42.0,0.0,3.0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,33037.0,12.075,78.92666666666666,7.15,4.773333333333333,36.1,11339.61,36.63,92.85,3.35062536024821,28.0,0.0,,39.99999999999998,3.3439213138424253,2.302585092994046,7.719680034462078,22921.49999999999
40000.0,45,1,2020.0,1,1.0,0.0,45.0,4.0,15.0,0.0,42.0,0.0,3.0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,33037.0,12.075,78.92666666666666,7.15,4.773333333333333,36.1,11339.61,36.63,92.85,3.35062536024821,28.0,0.0,,39.99999999999998,3.3439213138424253,2.6390573296152584,7.72015486303988,22921.49999999999
35000.0,50,1,2019.0,0,1.0,0.0,45.0,4.0,15.0,0.0,42.0,0.0,3.0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,33037.0,12.075,78.92666666666666,7.15,4.773333333333333,36.1,11339.61,36.63,92.85,3.35062536024821,28.0,0.0,,34.99999999999998,2.9085390618516134,1.6094379124341005,7.672377218604241,20056.31249999999
35000.0,60,1,1996.0,1,0.0,0.0,45.0,4.0,15.0,0.0,42.0,0.0,3.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,33037.0,12.075,78.92666666666666,7.15,4.773333333333333,36.1,11339.61,36.63,92.85,3.35062536024821,28.0,0.0,,37.99999999999999,1.7047480922384253,2.302585092994046,7.66353824966466,21775.424999999996
40000.0,70,2,2019.0,1,0.0,0.0,45.0,4.0,15.0,0.0,42.0,0.0,3.0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,33037.0,12.075,78.92666666666666,7.15,4.773333333333333,36.1,11339.61,36.63,92.85,3.35062536024821,28.0,0.0,,57.999999999999986,1.9459101490553128,2.6390573296152584,7.714885665263257,33236.174999999996
35000.0,20,0,2013.0,0,1.0,0.0,45.0,4.0,15.0,0.0,42.0,0.0,3.0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,33037.0,12.075,78.92666666666666,7.15,4.773333333333333,36.1,11339.61,36.63,92.85,3.35062536024821,28.0,0.0,,17.999999999999996,1.673351238177753,0.6931471805599453,7.637525517629419,10314.675
35000.0,50,1,2019.0,1,1.0,0.0,45.0,4.0,15.0,0.0,42.0,0.0,3.0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,33037.0,12.075,78.92666666666666,7.15,4.773333333333333,36.1,11339.61,36.63,92.85,3.35062536024821,28.0,0.0,,38.599999999999994,2.70805020110221,1.9459101490553128,7.719680034462078,22119.247499999998
36000.0,50,1,2015.0,1,1.0,0.0,45.0,4.0,15.0,0.0,42.0,0.0,3.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,33037.0,12.075,78.92666666666666,7.15,4.773333333333333,36.1,11339.61,36.63,92.85,3.35062536024821,28.0,0.0,,36.99999999999998,1.6094379124341005,2.70805020110221,7.683618166270981,21202.38749999999
35000.0,70,1,2015.0,1,1.0,0.0,45.0,4.0,15.0,0.0,42.0,0.0,3.0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,33037.0,12.075,78.92666666666666,7.15,4.773333333333333,36.1,11339.61,36.63,92.85,3.35062536024821,28.0,0.0,,39.99999999999998,0.9162907318741552,2.70805020110221,7.677375521075563,22921.49999999999
40000.0,50,1,2020.0,1,1.0,0.0,45.0,4.0,15.0,0.0,42.0,0.0,3.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,33037.0,12.075,78.92666666666666,7.15,4.773333333333333,36.1,11339.61,36.63,92.85,3.35062536024821,28.0,0.0,,37.99999999999999,1.0986122886681098,2.6390573296152584,7.72015486303988,21775.424999999996
30000.0,50,1,2010.0,1,1.0,0.0,45.0,4.0,15.0,0.0,42.0,0.0,3.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,33037.0,12.075,78.92666666666666,7.15,4.773333333333333,36.1,11339.61,36.63,92.85,3.35062536024821,28.0,0.0,,38.99999999999999,2.602689685444384,1.3862943611198906,7.718723846516969,22348.462499999998
38000.0,70,1,1996.0,0,0.0,0.0,45.0,4.0,15.0,0.0,42.0,0.0,3.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,33037.0,12.075,78.92666666666666,7.15,4.773333333333333,36.1,11339.61,36.63,92.85,3.35062536024821,28.0,0.0,,37.99999999999999,2.833213344056216,2.302585092994046,7.659212801502401,21775.424999999996
36000.0,50,1,2013.0,1,1.0,0.0,45.0,4.0,15.0,0.0,42.0,0.0,3.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,33037.0,12.075,78.92666666666666,7.15,4.773333333333333,36.1,11339.61,36.63,92.85,3.35062536024821,28.0,0.0,,37.699999999999996,1.6094379124341005,2.302585092994046,7.671428321603709,21603.51375
35000.0,60,1,2018.0,1,1.0,0.0,45.0,4.0,15.0,0.0,42.0,0.0,3.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,33037.0,12.075,78.92666666666666,7.15,4.773333333333333,36.1,11339.61,36.63,92.85,3.35062536024821,28.0,0.0,,34.00000000000001,1.6094379124341005,2.3978952727983707,7.692722587495306,19483.275000000005
37000.0,80,1,2013.0,1,1.0,0.0,45.0,4.0,15.0,0.0,42.0,0.0,3.0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,33037.0,12.075,78.92666666666666,7.15,4.773333333333333,36.1,11339.61,36.63,92.85,3.35062536024821,28.0,0.0,,37.99999999999999,2.269028309465203,1.3862943611198906,7.662603271449094,21775.424999999996
30000.0,60,1,2019.0,1,1.0,0.0,45.0,4.0,15.0,0.0,42.0,0.0,3.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,33037.0,12.075,78.92666666666666,7.15,4.773333333333333,36.1,11339.61,36.63,92.85,3.35062536024821,28.0,0.0,,39.99999999999998,2.8903717578961645,1.9459101490553128,7.705329392598426,22921.49999999999
35000.0,50,1,2010.0,0,1.0,0.0,45.0,4.0,15.0,0.0,42.0,0.0,3.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,33037.0,12.075,78.92666666666666,7.15,4.773333333333333,36.1,11339.61,36.63,92.85,3.35062536024821,28.0,0.0,,36.0,2.1198634561787517,0.6931471805599453,7.636455871620771,20629.350000000002
30000.0,55,1,2010.0,1,1.0,0.0,45.0,4.0,15.0,0.0,42.0,0.0,3.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,33037.0,12.075,78.92666666666666,7.15,4.773333333333333,36.1,11339.61,36.63,92.85,3.35062536024821,28.0,0.0,,37.99999999999999,1.791759469228055,2.079441541679836,7.731571811258592,21775.424999999996
28000.0,100,1,2012.0,1,1.0,0.0,45.0,4.0,15.0,0.0,42.0,0.0,3.0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,33037.0,12.075,78.92666666666666,7.15,4.773333333333333,36.1,11339.61,36.63,92.85,3.35062536024821,28.0,0.0,,38.699999999999996,2.4570214462984645,2.3978952727983707,7.699394235372864,22176.551249999997
28000.0,80,1,2019.0,1,0.0,0.0,45.0,4.0,15.0,0.0,42.0,0.0,3.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,33037.0,12.075,78.92666666666666,7.15,4.773333333333333,36.1,11339.61,36.63,92.85,3.35062536024821,28.0,0.0,,34.99999999999998,1.6094379124341005,2.4849066497880004,7.672377218604241,20056.31249999999
30000.0,70,1,2006.0,1,1.0,0.0,45.0,4.0,15.0,0.0,42.0,0.0,3.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,33037.0,12.075,78.92666666666666,7.15,4.773333333333333,36.1,11339.61,36.63,92.85,3.35062536024821,28.0,0.0,,37.99999999999999,1.3862943611198906,2.302585092994046,7.760502828125333,21775.424999999996
40000.0,70,1,2018.0,1,1.0,0.0,45.0,4.0,15.0,0.0,42.0,0.0,3.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,33037.0,12.075,78.92666666666666,7.15,4.773333333333333,36.1,11339.61,36.63,92.85,3.35062536024821,28.0,0.0,,37.900000000000006,2.1198634561787517,1.6094379124341005,7.692722587495306,21718.121250000004
22000.0,70,1,2019.0,1,1.0,0.0,45.0,4.0,15.0,0.0,42.0,0.0,3.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,33037.0,12.075,78.92666666666666,7.15,4.773333333333333,36.1,11339.61,36.63,92.85,3.35062536024821,28.0,0.0,,38.99999999999999,3.349904087274605,2.079441541679836,7.721075933520371,22348.462499999998
25000.0,50,1,1996.0,0,0.0,0.0,45.0,4.0,15.0,0.0,42.0,0.0,3.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,33037.0,12.075,78.92666666666666,7.15,4.773333333333333,36.1,11339.61,36.63,92.85,3.35062536024821,28.0,0.0,,34.99999999999998,1.6094379124341005,2.4849066497880004,7.684111773733247,20056.31249999999
30000.0,60,1,2019.0,1,1.0,0.0,45.0,4.0,15.0,0.0,42.0,0.0,3.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,33037.0,12.075,78.92666666666666,7.15,4.773333333333333,36.1,11339.61,36.63,92.85,3.35062536024821,28.0,0.0,,32.999999999999986,1.6094379124341005,2.70805020110221,7.672377218604241,18910.237499999992
31999.0,50,1,2011.0,1,1.0,0.0,45.0,4.0,15.0,0.0,42.0,0.0,3.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,33037.0,12.075,78.92666666666666,7.15,4.773333333333333,36.1,11339.61,36.63,92.85,3.35062536024821,28.0,0.0,,41.999999999999986,2.269028309465203,2.833213344056216,7.639445899352072,24067.574999999993
35000.0,50,1,1996.0,1,1.0,0.0,45.0,4.0,15.0,0.0,42.0,0.0,3.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,33037.0,12.075,78.92666666666666,7.15,4.773333333333333,36.1,11339.61,36.63,92.85,3.35062536024821,28.0,0.0,,36.99999999999998,2.2512917986064958,2.19722457733622,7.705329392598426,21202.38749999999
